50	0.23255814
90	0.139534884
60	0.209302326
45	0.23255814
25	0.186046512
65	0.255813953
0	0.255813953
0	0.325581395
-13	0.325581395
13	0.348837209
7.5	0.418604651
17	0.465116279
130	0.11627907
80	0.162790698
50	0.23255814
0	0.139534884
17	0.255813953
55	0.255813953
30	0.302325581
18	0.511627907
0	0.348837209
0	0.395348837
15	0.279069767
72	0.627906977
15	0.302325581
0	0.23255814
30	0.395348837
0	0.372093023
0	0.325581395
45	0.604651163
