0	0.15	25
0	0.175	29
0	0.2	2
0	0.2125	23
0	0.2125	24
0	0.225	11
0	0.225	20
0	0.2375	18
0	0.275	5
0	0.275	16
0	0.2875	3
0	0.2875	21
0	0.3125	1
0	0.3375	22
0	0.3375	28
0	0.35	6
0	0.35	9
0	0.35	19
0	0.35	30
0	0.3875	7
0	0.4125	17
0	0.4375	14
0	0.45	8
0	0.45	13
0	0.475	27
0	0.4875	10
0	0.4875	26
0	0.525	4
0	0.525	15
0	0.55	12
